start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659001115580075741,26759306717,1,549755813888,39337812197,589826,65000
1659001115641137174,26820368150,1,549755813888,39337843081,589826,65000
1659001115702198622,26881429598,1,549755813888,39337873904,589826,65000
1659001115763260078,26942491054,0,0,39337904787,589826,65000
1659001115824321539,27003552515,0,0,39337936159,589826,65000
1659001115885383000,27064613976,1,549755813888,39337966982,589826,65000
1659001115946444474,27125675450,1,549755813888,39337997866,589826,65000
1659001116007505884,27186736860,0,0,39338028688,589826,65000
1659001116068567391,27247798367,1,549755813888,39338059511,589826,65000
1659001116129628780,27308859756,1,549755813888,39338090395,589826,65000
1659001116190690200,27369921176,0,0,39338121401,589826,65000
1659001116251751681,27430982657,1,549755813888,39338152284,589826,65000
1659001116312813103,27492044079,0,0,39338183107,589826,65000
1659001116373874568,27553105544,0,0,39338213991,589826,65000
1659001116434936252,27614167228,1,549755813888,39338244813,589826,65000
1659001116495997496,27675228472,1,549755813888,39338275636,589826,65000
1659001116557058982,27736289958,0,0,39338307863,589826,65000
1659001116618120373,27797351349,0,0,39338341737,655363,65000
1659001116679181839,27858412815,0,0,39338375672,655363,65000
1659001116740243306,27919474282,0,0,39338409547,655363,65000
1659001116801304752,27980535728,0,0,39338444032,655363,65000
1659001116862366246,28041597222,0,0,39338477967,655363,65000
1659001116923427623,28102658599,0,0,39338511841,655363,65000
1659001116984489166,28163720142,0,0,39338545716,655363,65000
1659001117045550553,28224781529,0,0,39338579651,655363,65000
1659001117106611994,28285842970,0,0,39338613587,655363,65000
1659001117167673436,28346904412,0,0,39338647461,655363,65000
1659001117228734959,28407965935,0,0,39338681458,655363,65000
1659001117289796411,28469027387,0,0,39338715271,655363,65000
1659001117350857854,28530088830,0,0,39338749146,655363,65000
1659001117411919280,28591150256,0,0,39338783020,655363,65000
1659001117472980710,28652211686,0,0,39338816955,655363,65000
1659001117534042217,28713273193,0,0,39338850830,655363,65000
1659001117595107800,28774338776,0,0,39338884704,655363,65000
