time,hs_activations,rapl_delta
315.995325763,822610,1148923
316.123121237,824727,1148801
316.250917686,822963,1149167
316.378711876,820847,1139889
316.506507666,822610,1148557
316.634303052,821141,1139645
316.762099831,822365,1157712
316.889893428,821345,1139707
317.017689718,820120,1148618
317.145485605,821141,1148800
317.273280298,820290,1148618
317.401075197,820999,1139218
317.528870601,821849,1158078
317.656666119,821141,1139646
317.784461433,820290,1148801
317.912256404,819269,1139401
318.040054013,818045,1148679
318.167847331,819065,1148190
318.295642584,818215,1148862
318.423437507,818924,1139401
318.55123348,819774,1157590
318.679028288,820795,1139768
318.806824118,822020,1148617
318.934619333,820999,1148740
319.062415211,821849,1149106
319.190209869,821141,1148801
319.318005878,820290,1139523
319.4458002,820999,1148862
319.573597492,821849,1148679
319.70139099,822870,1149045
319.829187466,822020,1149350
319.956982371,820999,1139706
320.084777942,819774,1148618
320.212573649,820795,1148984
320.340369019,819944,1148618
320.468164419,818924,1139645
320.595959887,819774,1148679
320.723754222,819065,1148556
320.851550645,819656,1148435
320.979345412,820365,1148740
321.107141284,821215,1148923
321.234939414,820507,1139523
321.362731924,819656,1148923
321.490526691,818635,1148556
321.618322746,819486,1139280
321.746116913,818777,1148556
321.873911556,819368,1148313
322.00170789,820077,1148251
322.129502305,820927,1148862
322.257297352,821948,1148679
322.385093886,823173,1148618
322.512888666,822152,1140011
322.640683702,820927,1148435
322.768479486,821948,1148556
322.896274316,821097,1148862
323.024070612,820077,1139524
323.15186567,818852,1148923
323.27966072,817382,1139157
323.407456804,818607,1157345
323.53525174,817586,1139585
323.663046618,816361,1148434
323.790842283,817382,1148069
323.918637444,818607,1148251
324.046432487,820077,1148496
324.174229919,818852,1139340
324.302023365,819872,1148435
324.429818768,819022,1148740
324.557614728,819731,1148190
324.685409559,820581,1148557
324.813207057,819872,1139584
324.941000326,820463,1148496
325.068795279,819971,1148617
325.196592143,820381,1148801
325.32438694,820039,1148862
325.452181428,819629,1148679
325.579978493,819137,1139584
325.707772769,819547,1148496
325.835568462,820039,1148617
325.963363494,819629,1148801
326.091158675,819971,1139402
326.218956254,819686,1148434
326.346749127,819344,1148496
326.474544634,819629,1148068
326.602340547,819971,1148496
326.73013511,819686,1139584
326.857930419,819344,1148801
326.985726294,819629,1148495
327.113521727,819971,1148618
327.241317312,820381,1148618
327.369112149,820039,1139523
327.496907349,820324,1148801
327.624703254,820087,1148679
327.752498062,820284,1148739
327.880293594,820522,1148740
328.008089139,820807,1139402
328.135884338,821149,1148678
328.263679758,821559,1148984
328.3914765,822051,1148618
328.519269912,821641,1148556
328.64706528,821149,1139646
328.774861297,820558,1148862
328.9026566,819849,1148923
329.030452543,818998,1148861
329.158247173,817978,1139585
329.286042526,818828,1148373
329.413838752,818120,1148435
329.541633346,818710,1148251
329.669429053,818218,1148801
329.797224814,817627,1139402
329.925019815,818120,1148129
330.052815674,818710,1148496
330.180610493,819419,1093136
330.308408549,818828,994322
330.436204089,818120,972226
330.563996989,817269,980100
330.691791868,816248,980039
330.819588492,815024,971982
330.947382548,813554,979734
331.075177361,811790,979612
331.202973972,809674,971311
331.330768579,807134,979307
331.458563548,804086,971189
331.586359743,800429,970639
331.714154882,796040,978147
331.841950882,790774,969724
331.969745226,784454,969236
332.097541035,776870,968686
332.225336585,767770,959837
332.353131792,756849,966977
332.480926248,743745,957823
332.608722667,728019,956418
332.736517678,709148,946958
332.864312587,686504,944639
332.949508661,659330,642637
333.034705968,626721,631652
333.119903268,587591,628050
333.205099823,540635,608152
333.290297276,484287,595275
333.375494143,416670,581480
333.460691323,473018,691710
333.545888384,426062,603697
333.631085621,369714,583067
333.716281582,416670,679015
333.801479399,473018,691770
333.88667549,426062,603637
333.97187241,465192,677305
334.057069078,432583,610594
334.142266574,393453,599486
334.22746336,426062,665892
334.312660261,465192,684935
334.397857716,432583,610777
334.483054631,393453,599302
334.56825048,426062,665831
334.653448819,465192,677245
334.738643949,432583,618406
334.823841649,459757,662169
334.90903819,437112,618101
334.994235351,409938,615599
335.079432763,432583,659789
335.164629468,413713,623045
335.249826572,429438,652159
335.335023049,448309,661925
335.420220568,432583,624571
335.505417212,413713,622862
335.590613725,429438,652342
335.675810232,448309,661741
335.761006959,432583,624694
335.846204418,445688,654295
335.931401412,434767,624388
336.016598356,421663,630919
336.101795842,432583,653257
336.186992593,423483,630797
336.272189518,431066,645384
336.357387955,440167,646300
336.442583623,432583,631590
336.527779698,438903,646483
336.612976947,433637,639219
336.698173779,427317,630980
336.783370714,432583,645811
336.868567127,438903,646605
336.953764487,433637,639342
337.038963259,427317,630919
337.124158471,432583,645872
337.209355429,428195,638853
337.29455364,431852,637816
337.379748826,436240,646544
337.464946467,432583,639036
337.550143051,428195,630736
337.635339694,431852,646178
337.720536533,428804,638487
337.805733588,425147,638426
337.890930278,428195,637938
337.976127097,431852,645933
338.061324239,436240,646300
338.146521432,441507,638975
338.231718253,437118,639647
338.316915208,431852,639097
338.402111704,436240,638732
338.48730994,432583,639097
338.572505109,435631,646422
338.657702456,439288,639097
338.742899136,436240,639342
338.82809691,432583,639036
338.913295266,435631,646483
338.99849061,433091,631163
339.083687071,430043,639036
339.168884666,432583,646239
339.254081448,430467,638792
339.339278959,432230,638487
339.424474516,434347,646422
339.509671384,432583,630980
339.594868463,434053,646361
339.680065627,432828,638792
339.765262861,431358,638609
339.850459529,432583,638548
339.935658332,434053,646544
340.020853439,432828,639036
340.106050296,431358,638549
340.191247589,432583,656370
340.27644702,434053,744078
340.361640712,435817,761106
340.446838508,437933,752196
340.532035098,440473,761838
340.61723213,443521,752745
340.702428298,447178,762083
340.787625638,451567,762693
340.872823568,456833,753539
340.958019373,463153,763425
341.04321637,470737,773131
341.128414436,479837,764890
341.213609025,490758,765379
341.298806227,503862,775877
341.384003222,519588,777037
341.469200686,538458,787656
341.554398583,561103,780577
341.639594734,588277,800901
341.724793144,620885,793760
341.809988204,660016,815611
341.895185649,706972,828489
341.980382156,763319,841673
342.108177662,830936,1216672
342.235972799,774589,1085629
342.36376868,821545,1190305
342.491563884,877893,1212765
342.61935835,945510,1218259
342.747154867,889162,1105710
342.874952175,821545,1072934
343.002744435,877893,1213132
343.130540887,830936,1099240
343.258335604,774589,1085385
343.386131248,821545,1190427
343.513926281,877893,1213010
343.641721297,830936,1099057
343.769517347,774589,1085263
343.897312678,821545,1199094
344.025107883,877893,1203610
344.15290307,945510,1227353
344.280698247,1026650,1242856
344.408494196,959033,1094845
344.536289542,877893,1070188
344.664085102,780524,1053159
344.791880362,861665,1227292
344.91967744,959033,1253781
345.047470568,1075875,1290341
345.175266515,1216086,1319760
345.345660882,1099244,1417782
345.516053034,959033,1379085
345.64385001,790780,969175
345.771644655,930991,1301388
345.899439686,814149,1030943
346.027235402,911517,1248959
346.155030132,830377,1074948
346.282825314,733008,1039548
346.36899181,814149,880369
346.495818317,746532,1057248
346.623613592,802879,1206052
346.751409068,870496,1220334
346.879204579,814149,1089536
347.006999609,861105,1194027
347.134795714,821975,1107114
347.262592926,775019,1103269
347.390385321,814149,1181088
347.518180212,861105,1193784
347.645976443,821975,1106686
347.773773058,854583,1185361
347.901567248,827410,1124326
348.0293624,850054,1167477
348.157157436,831184,1133176
348.284953514,808539,1122373
348.412749545,827410,1166012
348.540544363,811684,1131040
348.66833915,824789,1157223
348.796134341,813868,1139951
348.923930039,822969,1157346
349.051725043,815385,1130551
349.179520629,821705,1157346
349.307316691,829288,1148618
349.43511141,822969,1149655
349.562908302,815385,1140195
349.69070251,821705,1148312
349.818497349,829288,1157895
349.94629348,838389,1159055
350.074088719,830805,1132016
350.201883381,837125,1158688
350.329679563,831858,1141172
350.457474536,836247,1159054
350.585270642,832590,1140928
350.713065797,828201,1140622
350.840860158,822935,1149472
350.968656432,816615,1139951
351.096451683,809031,1130124
351.224246981,815351,1156735
351.352041631,810085,1138974
351.479836976,814473,1147702
351.607632332,819740,1157102
351.735427165,826059,1148923
351.863224128,820793,1140133
351.991018246,825182,1158017
352.118814805,821524,1139829
352.246609381,817136,1148740
352.374404606,820793,1148373
352.502200367,825182,1148557
352.62999532,830448,1148923
352.757790189,826059,1149533
352.885586611,820793,1139951
353.013381591,825182,1149167
353.141177463,821524,1149167
353.268972319,824572,1148678
353.396767303,828229,1149350
353.52456351,825182,1149412
353.652359775,821524,1140133
353.780156959,817136,1139646
353.907950604,820793,1148251
354.035746816,825182,1158017
354.163541979,830448,1149167
354.291336967,826059,1140378
354.419132685,829717,1149045
354.546926225,834105,1158750
354.674723994,830448,1140927
354.802517252,826059,1140439
354.930312148,829717,1158505
355.058108712,826669,1140317
355.185903334,823012,1139951
355.31369937,826059,1158200
355.441496201,823520,1140012
355.569289415,825636,1148800
355.697085228,828176,1149228
355.824882217,826059,1149473
355.952676868,823520,1140011
356.080470948,825636,1149167
356.208266358,828176,1149045
356.336063081,826059,1149533
356.463856947,827823,1149228
356.59165226,826353,1149534
356.719449475,824590,1140072
356.847244118,822473,1149412
356.97503821,819933,1139767
357.102834432,822050,1148557
357.230628876,824590,1148923
357.358425762,827637,1149045
357.486220104,825098,1149105
357.614015422,822050,1149351
357.74181134,818393,1139889
357.869606626,821440,1148374
357.997402364,825098,1148739
358.12519876,822050,1148923
358.252992377,818393,1139890
358.380787152,821440,1148496
358.508582706,825098,1148922
358.636378267,829486,1157956
358.764173377,825829,1140623
358.891970912,828877,1148922
359.019764118,832534,1158750
359.147560248,829486,1140805
359.275355264,825829,1140439
359.40315031,821440,1149472
359.530949051,816174,1139585
359.658740995,820563,1148312
359.786536537,825829,1157895
359.914333085,821440,1140195
360.042126843,825098,1148801
360.169924037,822050,1140072
360.297718585,824590,1148801
360.425513125,827637,1158139
360.553309523,825098,1140378
360.681105041,822050,1140012
360.80889917,824590,1157956
360.936696085,822473,1140073
361.064491993,819933,1149045
361.192286601,816886,1139462
361.320081271,819425,1148191
361.447877762,822473,1148800
361.575673565,826130,1158017
361.703467815,823083,1140195
361.831262562,819425,1139951
361.959057027,822473,1148496
362.086853485,826130,1158078
362.214648294,823083,1140072
362.342444382,825623,1148984
362.470240178,828670,1148984
362.598034379,826130,1149472
362.725831342,823083,1139585
362.853626423,825623,1148617
362.981420238,823506,1149167
363.109216191,820966,1149167
363.237011814,823083,1148801
363.364807922,825623,1149106
363.492603207,823506,1140134
363.620398791,825270,1149106
363.748195227,823800,1149350
363.875988504,825025,1149045
364.003783456,824004,1139828
364.131579153,822779,1149351
364.259375986,821310,1149044
364.387169276,822534,1148740
364.514967259,824004,1149045
364.642760251,822779,1139951
364.770556743,821310,1148984
364.898351276,819546,1148861
365.026146649,821016,1148923
365.153942235,822779,1139707
365.281737371,821310,1148923
365.409533717,822534,1149167
365.537329691,821514,1148739
365.665124161,822364,1149106
365.792917961,823385,1148801
365.920713837,822534,1139768
366.048508646,821514,1148862
366.176303393,822364,1148556
366.304099851,823385,1148618
366.431894917,822534,1139828
366.559690691,823243,1148740
366.687485658,824094,1149228
366.815281191,823385,1148679
366.94307672,823976,1148679
367.070871557,824684,1149228
367.198666285,824094,1140378
367.326462166,824586,1148983
367.454258141,825177,1149351
367.582053494,824684,1148983
367.709848602,825095,1148923
367.837643174,824753,1140256
367.965439462,825038,1149045
368.093236124,825379,1148923
368.221029156,825790,1149167
368.34882526,825448,1149350
368.476620967,825733,1139829
368.604416777,825495,1149350
368.732211476,825210,1149228
368.860006438,825448,1149228
368.98780253,825733,1149045
369.115597628,826074,1139767
369.243392928,826485,1149167
369.371188542,826977,1149289
369.49898375,827568,1149106
369.626778791,827075,1149533
369.754575171,826485,1149289
369.882369755,825776,1140134
370.010164544,826367,1149167
370.137960817,825874,1149167
370.265759488,826284,1027524
370.393552184,825943,980955
370.521347443,825532,972776
370.649142201,825040,980771
370.776937841,824450,980955
370.90473265,823741,980771
371.03252774,822890,973020
371.160323449,821870,980894
371.288119014,820645,980405
371.415913732,819175,972531
371.543709631,817411,980223
371.671504321,815295,971982
